"total","correcto","exactitud","verdaderos_positivos","verdaderos_negativos","falsos_positivos","falsos_negativos","clases","recall_por_clase","precision_por_clase","especificidad_por_clase","macro_recall","macro_precision","macro_especificidad","macro_f_score_2","macro_f_score_1","macro_f_score_0.5","cantidad_k_subconjuntos","numero_arboles","numero_atributos","tiempo_de_ejecucion","timestamp","semilla"
178,172,0.9662921348314607,"[59, 65, 48]","[116, 107, 127]","[3, 0, 3]","[0, 6, 0]",[1. 2. 3.],"[1.0, 0.9154929577464789, 1.0]","[0.9516129032258065, 1.0, 0.9411764705882353]","[0.9747899159663865, 1.0, 0.9769230769230769]",0.971830985915493,0.9642631246046806,0.9839043309631545,0.969606432861413,0.9669286447361314,0.9650553720935644,5,10,4,0.8903899192810059,1718949347,5
178,172,0.9662921348314607,"[59, 65, 48]","[116, 107, 127]","[3, 0, 3]","[0, 6, 0]",[1. 2. 3.],"[1.0, 0.9154929577464789, 1.0]","[0.9516129032258065, 1.0, 0.9411764705882353]","[0.9747899159663865, 1.0, 0.9769230769230769]",0.971830985915493,0.9642631246046806,0.9839043309631545,0.969606432861413,0.9669286447361314,0.9650553720935644,5,10,4,0.8495659828186035,1718949484,5
178,172,0.9662921348314607,"[59, 65, 48]","[116, 107, 127]","[3, 0, 3]","[0, 6, 0]",[1. 2. 3.],"[1.0, 0.9154929577464789, 1.0]","[0.9516129032258065, 1.0, 0.9411764705882353]","[0.9747899159663865, 1.0, 0.9769230769230769]",0.971830985915493,0.9642631246046806,0.9839043309631545,0.969606432861413,0.9669286447361314,0.9650553720935644,5,10,4,0.9422469139099121,1718949512,5
178,172,0.9662921348314607,"[59, 65, 48]","[116, 107, 127]","[3, 0, 3]","[0, 6, 0]",[1. 2. 3.],"[1.0, 0.9154929577464789, 1.0]","[0.9516129032258065, 1.0, 0.9411764705882353]","[0.9747899159663865, 1.0, 0.9769230769230769]",0.971830985915493,0.9642631246046806,0.9839043309631545,0.969606432861413,0.9669286447361314,0.9650553720935644,5,10,4,0.9466578960418701,1718949542,5
178,172,0.9662921348314607,"[59, 65, 48]","[116, 107, 127]","[3, 0, 3]","[0, 6, 0]",[1. 2. 3.],"[1.0, 0.9154929577464789, 1.0]","[0.9516129032258065, 1.0, 0.9411764705882353]","[0.9747899159663865, 1.0, 0.9769230769230769]",0.971830985915493,0.9642631246046806,0.9839043309631545,0.969606432861413,0.9669286447361314,0.9650553720935644,5,10,4,1.1389870643615723,1718949600,5
178,172,0.9662921348314607,"[59, 65, 48]","[116, 107, 127]","[3, 0, 3]","[0, 6, 0]",[1. 2. 3.],"[1.0, 0.9154929577464789, 1.0]","[0.9516129032258065, 1.0, 0.9411764705882353]","[0.9747899159663865, 1.0, 0.9769230769230769]",0.971830985915493,0.9642631246046806,0.9839043309631545,0.969606432861413,0.9669286447361314,0.9650553720935644,5,10,4,1.1071500778198242,1718949712,5
178,172,0.9662921348314607,"[59, 65, 48]","[116, 107, 127]","[3, 0, 3]","[0, 6, 0]",[1. 2. 3.],"[1.0, 0.9154929577464789, 1.0]","[0.9516129032258065, 1.0, 0.9411764705882353]","[0.9747899159663865, 1.0, 0.9769230769230769]",0.971830985915493,0.9642631246046806,0.9839043309631545,0.969606432861413,0.9669286447361314,0.9650553720935644,5,10,4,1.0633716583251953,1718949733,5
178,172,0.9662921348314607,"[59, 65, 48]","[116, 107, 127]","[3, 0, 3]","[0, 6, 0]",[1. 2. 3.],"[1.0, 0.9154929577464789, 1.0]","[0.9516129032258065, 1.0, 0.9411764705882353]","[0.9747899159663865, 1.0, 0.9769230769230769]",0.971830985915493,0.9642631246046806,0.9839043309631545,0.969606432861413,0.9669286447361314,0.9650553720935644,5,10,4,0.9430100917816162,1718950002,5
178,172,0.9662921348314607,"[59, 65, 48]","[116, 107, 127]","[3, 0, 3]","[0, 6, 0]",[1. 2. 3.],"[1.0, 0.9154929577464789, 1.0]","[0.9516129032258065, 1.0, 0.9411764705882353]","[0.9747899159663865, 1.0, 0.9769230769230769]",0.971830985915493,0.9642631246046806,0.9839043309631545,0.969606432861413,0.9669286447361314,0.9650553720935644,5,10,4,1.1635377407073975,1718951615,5
178,172,0.9662921348314607,"[59, 65, 48]","[116, 107, 127]","[3, 0, 3]","[0, 6, 0]",[1. 2. 3.],"[1.0, 0.9154929577464789, 1.0]","[0.9516129032258065, 1.0, 0.9411764705882353]","[0.9747899159663865, 1.0, 0.9769230769230769]",0.971830985915493,0.9642631246046806,0.9839043309631545,0.969606432861413,0.9669286447361314,0.9650553720935644,5,10,4,1.1659667491912842,1718951992,5
178,172,0.9662921348314607,"[59, 65, 48]","[116, 107, 127]","[3, 0, 3]","[0, 6, 0]",[1. 2. 3.],"[1.0, 0.9154929577464789, 1.0]","[0.9516129032258065, 1.0, 0.9411764705882353]","[0.9747899159663865, 1.0, 0.9769230769230769]",0.971830985915493,0.9642631246046806,0.9839043309631545,0.969606432861413,0.9669286447361314,0.9650553720935644,5,10,4,1.0793609619140625,1718952552,5
